MSOA,love,day,new,park,road
E02000183,0.16863122071783448,0.14925253595941224,0.12405530120844224,0.043407338761526325,0.023791971347103726
E02000184,0.13781900928239135,0.1454959799757061,0.4060847605881077,0.014691905410130164,0.1196836874762112
E02000185,0.1569461392018598,0.14031210044524953,0.08891250372544429,0.021087921388791012,0.5171696609035082
E02000186,0.13644198390633425,0.10325471613794351,0.0795849747987932,0.021402316801602556,0.012781169690610498
E02000187,0.09093998365259036,0.08884530125707614,0.06010545160583428,0.005236742552343916,0.009686644547501806
E02000188,0.058598431530874295,0.07235592687731732,0.027207745742816272,0.15437444071884102,0.023069643193773887
E02000189,0.19638644629307486,0.3527778325229114,0.1582308550058843,0.005576180222382694,0.12213482338179031
E02000190,0.23419724798065686,0.2563399419802801,0.23164227595838985,0.0171436901710847,0.029710856056684495
E02000191,0.23079983901677595,0.22333632747016371,0.17622658795880813,0.008879564057591492,0.2007382759540187
E02000192,0.2811691396297694,0.2690163117235814,0.2523618653995401,0.026650872101357456,0.060682209435643175
E02000193,0.180906595516327,0.16237179242816266,0.12139805934591226,0.013237296670179604,0.018284913537976618
E02000194,0.15876682992363,0.1895674726853584,0.17132181753379574,0.018285048683052856,0.03449467315973384
E02000195,0.18102996772466812,0.26706613790838674,0.25366601869135336,0.08460494786537878,0.01741166234118088
E02000196,0.4623911982203378,0.2025888214530364,0.20445036174402936,0.2545763882752338,0.012474217284545893
E02000197,0.3385063569628796,0.13076865357578066,0.07698264904093796,0.38733986706581064,0.03623380915863987
E02000198,0.06916788329112042,0.1380548765978867,0.06966171494192834,0.07434942422361593,0.03825269982739855
E02000199,0.04989703148248543,0.2987742950693877,0.15075983035153334,0.4290795536507834,0.05519024370152449
E02000200,0.23496395786759647,0.14117066355769373,0.15454139342732615,0.012886005190422064,0.00795580318751593
E02000201,0.23377572562097776,0.2168050118354002,0.12366797204150975,0.01522960339425822,0.026118715924359253
E02000202,0.2800320191007802,0.2312800681527407,0.17505393409245862,0.01037965259739941,0.0
E02000203,0.04094586062564546,0.06692010714058694,0.020917926555147324,0.348278511766868,0.004594587808770759
E02000204,0.40851141327351703,0.24240547378321206,0.1779148216596824,0.0356038407240757,0.02442418433664168
E02000206,0.1476923365552035,0.2118766441565888,0.14874680210919128,0.009922271420124522,0.015314994333988651
E02000207,0.45672102263136616,0.22789682660105484,0.2759890993276934,0.2552862772839496,0.020206849019851966
E02000208,0.0760159552907595,0.06637890466154452,0.10526818431100833,0.04085525130130485,0.2312198176103529
E02000209,0.05678442560019624,0.09067060023707119,0.1143796884069121,0.006103829042264967,0.01256165424761181
E02000210,0.04055589839752058,0.06360129266438855,0.017505193568508888,0.0,0.03204155565960872
E02000211,0.029017439671692024,0.028958519926084995,0.20457228994160362,0.0,0.0
E02000212,0.22120199569542967,0.21024080600562275,0.29704172197693735,0.14719268335926455,0.03495252891512791
E02000213,0.023192362336147476,0.03119579920353698,0.07007384021384515,0.019510247589262737,0.005576667594968236
E02000214,0.1167497225849269,0.08932637492042529,0.21164988594566497,0.004183191311455844,0.012913484931080991
E02000215,0.0927711105119591,0.17937905739694565,0.1284710074714666,0.01246510360545304,0.012826565141989705
E02000216,0.10293008660820874,0.17275819287419744,0.047120439633614106,0.8499228126159797,0.005174963133027338
E02000217,0.367461408484607,0.27961251140310656,0.40894067304164156,0.11625317896234015,0.021686271949809398
E02000218,0.14946367428191382,0.08523439379685673,0.053760995176750495,0.0,0.0
E02000219,0.23689316968997928,0.22550082902455862,0.10277485909441049,0.023505178678856216,0.008062259650120765
E02000220,0.10977140383634365,0.11550223719419626,0.0961348945678308,0.025223495540054004,0.05410941647941209
E02000221,0.2930130149260228,0.2909985485569711,0.2693191383711508,0.004586845053663445,0.020452699889494396
E02000222,0.0891364788186285,0.17198060956729927,0.1436366054980937,0.04471316159567415,0.013145642382680782
E02000223,0.05345086654356326,0.0,0.21532993935263406,0.0,0.0
E02000224,0.12866397745642916,0.22378760814473403,0.08700545191877466,0.005927250906698036,0.05082607164373474
E02000225,0.028217083427702752,0.017919865600560195,0.031002046226255114,0.0,0.0
E02000226,0.09228517330197177,0.09209778878439295,0.02655544381929193,0.04251363807823624,0.0
E02000227,0.1251241239452687,0.23002379496870817,0.0928549714713432,0.0,0.021852257343953085
E02000228,0.28690685636416396,0.23860357802510596,0.16855723451835627,0.0,0.026445226051731843
E02000229,0.01783170936464907,0.05338650654172992,0.978766633576593,0.0,0.0
E02000230,0.37060167641945957,0.3445170367741504,0.2326406445568252,0.010914092727476569,0.014038222802401489
E02000231,0.19651838694277948,0.24514919684989916,0.19792145141172673,0.00660125237290998,0.006792674674826068
E02000232,0.22881308421283236,0.19229345730654313,0.03638632424165485,0.05177980012380383,0.0
E02000233,0.09383046714689654,0.0,0.28350114001945476,0.10085954456120039,0.0
E02000234,0.2535888072476364,0.2179247443135045,0.5781957104204202,0.030287309516277464,0.023374182885823973
E02000235,0.46481567730451745,0.30924791448343697,0.1888962882420376,0.017531094538028622,0.0
E02000236,0.1692607650160593,0.2764097705436888,0.17046922071873108,0.049620140908564966,0.01701967321100564
E02000237,0.16801780489844467,0.1829199771324324,0.09230039255548192,0.22986020051732256,0.016894689875298116
E02000238,0.09414681276778074,0.10066676593060048,0.08804619962491891,0.014457084061712375,0.02231446320265486
E02000239,0.13630768912054655,0.17956081061938944,0.1482633425611522,0.02344301481243171,0.006030703115952085
E02000240,0.07143166114441182,0.4277197173853587,0.14388331056848305,0.23034836219016935,0.23702797557898533
E02000241,0.19091221728074342,0.22516540222490264,0.26219353075855467,0.14924649740674023,0.05759037334727518
E02000242,0.04048604926194283,0.040403842570031476,0.2854257268012533,0.0,0.08956183800484682
E02000243,0.12358714922376722,0.13978103371913575,0.12446951316228683,0.022140895815165144,0.00911317391220035
E02000244,0.09832241016192438,0.13943761636172927,0.07296534275494851,0.10012546456970978,0.017171481739811395
E02000245,0.08013219523204575,0.223914564347775,0.08070430778445319,0.49958358278462145,0.017726567099476086
E02000246,0.1660430925026889,0.44188251453658883,0.16722857528131804,0.029746966695327417,0.03060956556568853
E02000247,0.11010197185389677,0.09831226196240084,0.0116724270417888,0.08097630813025462,0.03204786504746338
E02000248,0.07451375395396995,0.21936923989569027,0.1238254925023901,0.1481771699997761,0.024725512426196482
E02000249,0.06037485599158445,0.18075679557343202,0.14188045401701452,0.06489768902808532,0.0
E02000250,0.23562513707821295,0.10973512740514058,0.12656395117724586,0.69228885823238,0.22587143772606
E02000251,0.315342673278658,0.24726614925626625,0.18148234097530405,0.16948289492049506,0.04982786828524873
E02000252,0.26302162828717296,0.1774053883344479,0.22105406543793743,0.31392251135734994,0.15449050320631802
E02000253,0.15012967531508778,0.08989490271982634,0.09072092550907804,0.06455050747512543,0.09963350269098276
E02000254,0.14104006597496993,0.2252058958818182,0.028409407383442192,0.030321146748308873,0.031200395621010003
E02000255,0.08985592344414274,0.20572149345157537,0.05855717975103581,0.045452827174374814,0.005846357831160293
E02000256,0.1443674414640045,0.15848173461805828,0.1453981685666544,0.01551823713371212,0.03725921047248754
E02000257,0.17347469437971882,0.1731224550030628,0.15123027407763634,0.020050550766248523,0.08149629794677579
E02000258,0.23055988805510727,0.4410091635772492,0.1741544966520576,0.12391585596027058,0.0
E02000259,0.13055827243149956,0.18613310657802945,0.018784343923556466,0.21050808383256098,0.0
E02000260,0.26214704215975765,0.42730409834229804,0.14961057942552383,0.17846392172356562,0.028995631027688092
E02000261,0.180586036839416,0.31775518370544414,0.16273057681340472,0.1838976567353438,0.38371699377091106
E02000262,0.3292979317368669,0.2706358893134035,0.2536139337249029,0.03238908893905714,0.05237304874101848
E02000263,0.24732786764077808,0.22214310283566635,0.27400306113601397,0.2126846585852625,0.0
E02000264,0.16867125613084236,0.2765401223204996,0.09302706115051029,0.02158414835466348,0.04886209421681559
E02000265,0.2100586002732969,0.23697539193907186,0.08278369691983585,0.029451472286334088,0.030305502446278224
E02000266,0.09844718144960142,0.17193274876689577,0.2292845041410074,0.04629717251218777,0.04083402189345831
E02000267,0.3153244631664172,0.2766175617112498,0.24586510186951568,0.035534683889692664,0.01125080439053166
E02000268,0.1763059704593777,0.22932545993668882,0.15362341478073122,0.16821984498760265,0.03505779509860172
E02000269,0.17860143192871178,0.18333131939046365,0.14390126107369677,0.5018929675279655,0.03386536379554297
E02000270,0.09364994684573334,0.12906352113022274,0.12126673396405545,0.009587190574103009,0.01973039748720686
E02000271,0.3750223211068304,0.2579365251575233,0.33176336760894154,0.02723758046657241,0.25785219467481624
E02000272,0.43221082008273215,0.42836532936185345,0.28553861928884494,0.0713932368479583,0.02850821965940918
E02000274,0.24920533723562951,0.3003161687196543,0.20836454530513976,0.035379576825066476,0.02080314824518695
E02000275,0.15532642000951474,0.17715546354327752,0.06704373854374526,0.023851759237152673,0.04908681921786149
E02000276,0.30029240315140276,0.149841330570513,0.19847387013140502,0.22191679533701356,0.01037963232683729
E02000277,0.16382940869372126,0.36645824175684066,0.21620569972891507,0.024289970167535826,0.012497163862905631
E02000278,0.2648474814468505,0.293677455719619,0.08891279631417548,0.0632639723515406,0.032549246608471284
E02000279,0.08781831819293495,0.5331433552281986,0.22111326664745395,0.07079775775178176,0.01618905386595115
E02000280,0.19761984642043154,0.16717866422284688,0.23857331293505127,0.04783058046230279,0.01881848101583079
E02000281,0.20116238067134518,0.16830884336641966,0.07981157026436077,0.026209934905187346,0.031464961924736676
E02000282,0.07325747090604946,0.09747829603942097,0.09837400081855555,0.0656211443180294,0.01350480363306247
E02000283,0.23529083571036186,0.14088784740696722,0.04739414406167759,0.15175024009217822,0.0
E02000284,0.3788121773825846,0.32921244706892594,0.3179306235512211,0.023752747368702518,0.013966586632305326
E02000285,0.05592129716082727,0.055807749286169495,0.0,0.06011050285066323,0.2474143191860835
E02000286,0.1856295449289802,0.2288414781853571,0.1759575221855138,0.03521215116118524,0.01207774292548331
E02000287,0.13952309912551186,0.21705027377258662,0.0909242138053699,0.6418053232045111,0.006808415616366594
E02000288,0.13165116615948946,0.3595768504917369,0.23028981225728182,0.10427309621036134,0.06897651080794978
E02000289,0.14057497623446688,0.19640535536677503,0.08494717597065117,0.2115481241345433,0.031097510077085604
E02000290,0.17373916557470753,0.2119166978998665,0.20738322406741347,0.020750489502962842,0.007117403212530379
E02000291,0.2052573195404612,0.19833767125739224,0.19687883483079902,0.2591570022244801,0.050451460405954426
E02000292,0.29248158233822125,0.5447200038102333,0.31946300790827453,0.08856115966355264,0.045564622622862816
